label,content_segmented,label1
0,亲爱 [ 收件人 姓名 ] ， 六一 儿童节 即将 到来 ， 回忆 美好 童年 时光 。 小孩子 、 超龄 孩子 大 孩子 ， 节日 都 快乐 时刻 ！ 日子 里 ， 愿 一颗 童心 ， 享受 无忧无虑 欢乐 氛围 。 祝 度过 一个 快乐 六一 儿童节 ！,
0,来到 高端 低密 生态 园区 PLACEPLACE ， 燕房 地铁 旁 产融城 发展 典范 DIGITDIGITNAME 。 办公 环境 优越 、 海聚博源 企业 汇聚 ； 高速 便捷 交通 轻松 出行 ！ 电话号码 PHONE 号 ？ 期待 合作 共赢 未来 !,
0,双节 期间 ， 全场 特价品 折上 再享 优惠 ！ 选购 PLACE 礼 NAME 全城 典当行 新绝 品种 类 。 月 日 元宵节 妇女节 日子 里 ， 黄 铂金 珍贵 饰品 出外 亮相 柜台 ~,
1,尊敬 报案人 ， 江西省 南昌市 公安局 一名 民警 。 打电话 是因为 发现 涉及 洗钱 案件 赃款 流入 账户 中 情况 核实 请 配合 调查 工作 证明 警察 财产损失 请 接下来 3 分钟 内 指示 操作 请问 接听电话 ？,冒充公检法及政府机关类
0,姐 ， 三八节 快到 ， 三八 惊喜 雅 竹韵 美容 养生 馆 ， 买 送,
0,尊敬 用户 ， 欢迎您 中国移动 积分 兑换 服务 ！ 累积 积分 当钱花 。 只 需 点击 URL 下载 PLACE 官方 客户端 登录 账号 即可 积分 兑换 包 电子 券 现金 礼品 好 礼 ~ 赶快 ! 中国移动 期待 参与 支持 ， 祝您 生活 愉快 、 购物 愉快 ！,
1,你好 ， 市 松江 派出所 工作人员 ， 情况 核实 。 ， 确认 身份 信息 ， 请问 朱小兰 本人 ？ 朱小兰 你好 ， 发现 名下 一张 银行卡 涉及 诈骗 活动 。 进一步 调查 ， 配合 工作 。 请 添加 QQ号 码 ， 会 发送 相关 信息 。 好 ， QQ 发送 一个 会议 码 ， 请 下载 Zoom app 。 开启 屏幕 共享 功能 ， 调查 。 请 指导 操作 。 填写 银行卡 信息 ， 核实 。 请 ， 信息 会 涉及 敏感 信息 ， 请 确保 。,冒充公检法及政府机关类
0,今晚 家具店 总 店里 放价狂 送 百万件 商品 ， 速到 现场 参与 终极 抽奖 活动 ！ 想 退订 请 回复 n 。 欢迎您 访问 网站 更 详情 。,
0,尊敬 用户 ， 您好 ！ 感谢您 参加 PLACE 娱乐 送 好 礼 活动 。 很 提供 一个月 省内 定向 流量 免费 体验 权 视频 业务 免费 观看 机会 。 随时随地 享受 高清 、 流畅 视频 服务 。 还 参与 抽奖 赢取 丰厚 大奖 ~ 赶快 点击 链接 下载 客户端 注册 [ URL ] 疑问请 回复 短信 DIGIT 退订 产品 拨打 客服 电话 1086 【 网址 】 【 时间 】 。 祝您 愉快 !,
0,尊敬 海盐 老客户 ： 您好 ！ 即日起 ， 针对 推出 一项 限时 限量 话费 优惠活动 。 手机号码 满 XX 月 月 消费 XXX 元 即可 领取 话费 预存 （ DIGIT ） 千元 大礼包 一份 价值 XXXX 元 购机 券 一张 。 （ 数量 有限 、 抢 完 为止 ） 。 详情请 咨询 当地 营业厅 代理 网点 更 信息 ~ 短信 转发 无效 ！ （ NAME 替换 名称 。 ）,
0,购买 成人 装折 保暖 背心 ？ 牛仔裤 、 徽标 卫衣 羽绒 款 多种 商品 供选择 。 数字 名称 之外 款式 挑选 ！ 想要 退订 取消 订单 请 回复 DIGIT 。,
1,尊敬 客户 ， 您好 ！ 京东 客服 代表 。 发现 未 京东 金融 额度 ， 打电话 提供 指导 回收 平台 、 机构 资金 不必要 损失 。 验证 身份 确保安全 操作 ， 请 登录 官方网站 ： 银 保监会 金融业务 核实 . 登陆 后 请 提示 相关 步骤 即可 成功 收回 平台 金融机构 款项 关闭 账户 进一步 风险 不便 之处 . 。 进一步 相关 信息 随时 。,冒充客服服务
1,您好 ， 全棉 时代 售后 人员 。 发现 一项 业务 未能 关闭 ， 月 都 会 自动 扣费 。 解决 进一步 损失 ， 确认 一项 金融类 业务 取消 情况 。 请 添加 微 信号 进一步 沟通 。 会 发送 一个 指定 账户 信息 验证 银联 经理 在线 事务 步骤 网 银行 转账 指定 账号 相关 操作 流程 未 告知 业务 导致 顺利 取消 这项 服务 解决问题 妥善 为止,冒充客服服务
1,你好 ， 请问 XXX ？ 北京 公安局 警官 ， 想 问 一个 人 ， 涉嫌 走私 枪支 贩卖毒品 案件 。 不 ， 进一步 调查 。 会 提交 申请 ， 提供 个人信息 。 申请 ， 去 北京市公安局 接受 调查 。 前往 ， 再 帮 提交 申请 ， 先 挂断 电话 。 下载 注册 一个 名为 zoom 视频会议 应用程序 。,冒充公检法及政府机关类
0,"尊敬 用户 ， 欢迎您 ！ 流量 需求 ， "" 翼 时代 "" 网站 提供 一系列 订购 选项 。 只 需 访问 官方 网址 选择 适合 套餐 购买 即可 手机 加油 。 "" 流量 嗨 "" ， 随时随地 畅享 网络 生活 带来 便利 乐趣 。 期待 光临 支持 ！ """,
1,你好 ， 同事 。 刚刚 QQ 群内 收到 领导 通知 ， 核对 公司 资金 情况 。 负责管理 两个 账户 资金 数目 告知 人员 核实 确认 无误 后 转账 指定 账号 中以 相关 手续 流程 后 再 款项 转回 公司 指定 账户 中 后续 财务 操作 管理 事务 工作 确保 过程 准确性 完整性 不必要 麻烦 误解 发生,冒充领导、熟人类
1,外孙子 ， 刚才 吃饭 别人 。 手机 甩出去 砸 对方 头上 ， 警方 扣留 。 ， 希望 尽快 家人 朋友 。 邮政 账户 XXXXXXX 请 挂断 电话 ， 冷静 听 说完 内容 说 去 做 ， 才能 顺利 解决 这件 事情 .,冒充领导、熟人类
1,你好 ， 支付宝 客服 。 花 协议 到期 ， 余额 提现 银行卡 内以 更新 续约 手续 。 确保操作 安全性 准确性 ， 步骤 ： 登录 支付宝 账户 中 查看 金额 ； 选择 银行 输入 卡号 信息 绑定 相关 储蓄 账号 用于 接收 资金 转入 即可 成功 提取 ！ 疑问请 随时 在线 工作人员 协助 谢谢合作 祝您 生活 愉快 再见 !,贷款、代办信用卡类
0,农业银行 账户 信息 通知 ： 农行 卡已 一笔 交易 ， 金额 208.95 元 。,
0,春季 美妆节 火热 比拼 中 ， 海量 新品 DIGIT 折起 满减 ！ 快来 唯品 会 俱乐部 抢 礼券 。 回订 退单 请勿打扰 ~ 期待 到来 !,
0,亲爱 会员 ， 来到 PLACE 俱乐部 ！ 夏季 大减价 。 DIGIT 近四百 种 商品 最低 折起 ~ 这是 专为 尊贵 惊喜 折扣 ! 数量 有限 ， 详情请 店 内 回复 咨询 . 希望 退订 信息 随时 . 。 期待 光临 ！,
0,尊敬 用户 ， 欢迎您 活动 ！ 感谢 新 粉丝 关注 支持 ， 特别 丰厚 福利 。 分享 本条 消息 朋友圈 截图 发送给 公众 号 后台 （ 微信 中 回复 share ） ， 机会 DIGITm 流量 电影 券 一份 ~ 赶快 ！ 详情请 咨询 中国联通 客服热线 10010 更 信息 。,
0,父亲节 商场 小 导购 职业 体验 活动 报名 ！ 机会 赢取 百元 购物 基金 。 详询 电话号码 xxxxxxxxxxx 更 信息 !,
0,亲爱 姑娘 ， 懂得 合适 时间 购买 美衣 DIGIT 款秋品 聚 划算 火热 抢购 中 。 出手 ！ 请 回复 URL 退订 。,
0,最 牛 私房 牛肉面 送给 ， 任意 集享 实体店 消费 满 XXX 元 即可 Digi 倍 积分 。 上 不 封顶 ！ 退订 回 T,
1,XXX ， 急需 用钱 。 新 手机号 XXXXXX ， 存 号码 。 帮 忙 ： 微信 转账 50 元到 账户 上 。 谢谢 ！ 疑问 想 确认 身份 拨打 存 电话号码 核实 。,冒充领导、熟人类
0,亲爱 姐姐 ， 临近 女人 节 ， 提前 祝您 女人 节 快乐 ！ 女人 节日 我来 送 ， 带 两位 新 客户 来到 本店 只 需 xxx 元 优惠卡 一张 ， 享受 xx 次 项目 （ xx 次 面部 xx 次 眼部 xx 次 颈 x 次 背部 x 次 胸部 x 次 腹部 x 次 腿部 ） ， 免费送 老客户 xxxx 元 项目 ， 店内 一共 二十个 名额,
0,ASICS 专卖店 双十 抢先 狂欢 中 ！ DIGITOFF 优先 配送 、 领券享 优惠活动 火热 。 想 退订 信息 请 回复 n 。,
0,xxx 看 房团 x 月 x 日 麒麟 线 ！ 看 百万 房源 ， 送 万元 玫瑰,
0,您好 ！ 美妍 美容 养生 纤体馆 顾问 ， apple ， 迎接 三八妇女节 特别 推出 ， 女人 有机 纤体 能量 瘦身 套餐,
0,尊敬 用户 ， 欢迎您 订购 唱享 金曲 元 包首铃音 服务 ！ 每月 都 会 自动 更换 新 铃声 。 潮流 音乐库 咫尺之间 等待 探索 享受 。 只 需 回复 ahzy 即可 订阅 操作 接收 新 一月 话费 返还 ！ 小伙伴 都 已 成功 定购 这项 服务 ， 会 喜欢 上 便利 乐趣 。 赶快 ！,
0,【 家家 乐购 】 尊敬 [ NAME ] ， 周年 庆双 月 活动 倒计时 天 ！ 来电 惊喜 ， 强效 护 心肌 、 改善 心慌 胸闷 心绞痛 信心 药业 高 含量 q0 大包装 年 套装 原价 DIGIT 元 。 今日 仅 需 DIGIT 元 套币 到期 提醒 另有 多项 返利 优惠 即将 结束 详情请 拨 HOTLINE 退订 不谢 ~,
1,你好 ， 贷款 公司 客服 。 提供 无 抵押 、 低利率 借款 服务 。 信用 记录 收入 情况 快速 审批 放款 银行 账户 中 。 借钱 想 更 产品 信息 请 回复 1 。,贷款、代办信用卡类
0,""" PLACE 百货 股份 没 抢 过瘾 再来 天月 DIGIT 日株 百 家电 全 品类 再度 出击 狂惠 到底 力度 大 ！ 万人空巷 买 空调 真 实惠 购得 过瘾 ！ """,
0,尊敬 用户 ， 您好 ！ 感谢您 参加 购机 送 流量 活动 。 非常高兴 通知 已 成功 两个 月 省内 网络 免费 赠送 （ 每月 GB ） 。 点击 链接 下载 手机 营业厅 登录 账户 即可 领取 有效期 内至 本月底 优惠券 码 ： [ URL ] 。 疑问 请 随时 客服 团队 [ 联系方式 ] ， 期待 参与 支持 谢谢 !,
0,读信 祝 天天开心 ！ 恒 大名 都 卢 婷婷 ～ 优质 房源 ， 买房 送 精装修 ～ 首付 还 做 分期,
0,尊敬 用户 ， 百汇 超市 PLACE 秘制 烤 牛肉店 即日起 月底 免费 提供 指定 酒水 ！ 还 提供 多种 口味 烧烤 炒菜 品种 选择 。 好又多 旁 电动车 城 感兴趣 疑问 回复 td 退订 ～,
0,尊敬 客户 ， 您好 ！ PLACE 堂 春夏 珠宝 季 璀璨 开幕 。 十七 大 品牌 巅峰 钜 献 镶嵌 饰品 购物 满额 享加 赠礼 黄金 克减 现金 优惠活动 全场 热销 中 ~ 购买 商品 后 条件 还 享受 更 高级 礼品 赠送 ～ 疑问 退订 服务 请 回复 短信 即可 ?,
1,您好 ， 京东 客服 。 白条 账户 未激活 关闭 费用 影响 信用 记录 。 协助 操作 下载 一个 云 视频 APP 远程 指导 确保安全 无误 执行 接下来 步骤 。 安装 后 请 指示 卡内 资金 转入 指定 中国 银行账号 确保 后续 操作 顺利进行 保障 个人财产 安全性 。 强烈建议 任何人 提供 个人信息 、 密码 敏感 信息 保证 权益 不 受 侵害,贷款、代办信用卡类
0,新 系统 助您 美容院 月 招聘 xx 新 员工 ， x 月 增客 xxx 人 ， 留客 xx% 锁客 x 年,
0,尊敬 客户 ， 感谢您 选择 工商银行 。 账户 已 成功 开通 网上银行 业务 ！,
0,新 一年 ， 暖暖地 潮 ！ 冬装 新品 一元 买 两件 折让 $ 10 。 来到 巴拉 PLACE 巴拉 购物 天堂 !,
0,君邸 专业 男士 SPA 招聘 : 店长 x 名 月薪 xxxxx - xxxxx 元 保底 xxxxx : 形象 好 气质佳 ， 美容 销售 功底 过硬 ， 熟悉 店内 管理 流程 ， 同行业 工作 两年 ， 富有 激情 ， 战斗力 。 养生 顾问 x 名 月薪 : xxxxx - xxxxx 元 保底 xxxxx : 形象 好 气质佳 ， 销售 能力 强 ， 功底 过硬 ， 同行业 工作 x 年 。 美疗 师 xx 名 月薪 : xxxxx - xxxxx 元 保底 xxxx : xx - xx 岁 之间 ， 女性 ， 同行业 工作 x 年 。 前台 接待 x 名 月薪 : xxxx - xxxxx 元 保底 xxxx : 身高 x . xx ， 形象 好 气质佳 声音 甜美 精通 办公 软件 优先 。 调剂 x 名 月薪 xxxx - xxxx : 有无 经验 均 ， 带薪 培训 ， 包 食宿 。 培训 老师 x 名 月薪 xxxx - xxxxx 元 保底 xxxx : 中医 美容 spa 功底 过硬 ， 熟悉 项目 研发 推广 。 地址 东二环 朝阳门 桥向北 xxx 米 见 路口 右转 朝外 北街,
0,日 华润 PLACE 社区 店 年货 抄 底价 应季 商品 折 ！ 购满 XX 元送 福袋 一个 。 关注 华润 PLACEE 微 信号 更佳 ！,
1,尊敬 用户 ， 您好 ！ 蚂蚁 金融 客服 。 发现 学校 注册 支付宝 账户 变更 操作 。 确保您 信息安全 资金 ， 先 一系列 验证 步骤 。 请 下载 国家 反诈 中心 APP 打开 录音 功能 ； 请 指引 下载 腾讯 会议 操作 流程 后 指定 房间 中 等待 进一步 指示 。 确认 完 后 会 通话 转接 一位 同事 通知 本人 保证 过程 顺利进行 解决 挂断 电话 为止 感谢您 配合 支持 祝您 生活 愉快 再见,冒充客服服务
0,猫眼 电影 特惠 来袭 ， 快 抢购 专属 优惠 ！,
0,尊敬 用户 ， 您好 ！ 橡果 国际 会员 NAME 提示 DIGIT 元 抵用 劵 即将 过期 。 速 致电 HOTLINE 换购 g 大屏 手机 、 高端 智能 手表 多种 礼品 机会难得 ~ 退订 需求 请 回复 TD 即可 操作 ， 感谢您 支持 配合 !,
0,《 流浪 地球 2 热映 中 ， 快 观影 ！,
1,爸爸 ， 手机 别人 偷 ， 借 别人 手机 ， 1000 块钱 朋友 账号 * * * * ， 买手机,冒充领导、熟人类
0,维儿 厂家 赠送 全年 xx 次 免费 护理 年卡 ， 价值 xxxx 元 ， 名额 共 xx 位,
1,海外 亲人 ， 一个 突发 情况 援助 。 到达 机场 返回 家乡 ， 原因 机票 办理 成功 导致 被困 。 焦虑 无助 地待 ！ 希望 尽快 航空公司 预订 一个 新 航班 支付 相关 费用 保证金 确保 顺利 回到 国内 家人 团聚 上 幸福 生活 … …,冒充领导、熟人类
1,尊敬 用户 ， 您好 ！ 韵 达 快递 客服 。 发现 网购 商品 运输 过程 中 异常情况 ， 解决问题 赔偿 。 提供 订单号 收货 信息 ？ 会 资料 查询 物流 状态 尽快 帮 解决 ~ 稍后 添加 QQ号 码 聊天 沟通 、 扫描 二维码 操作 解决 相关 提供 补偿款 目给 ～,冒充客服服务
0,集团 老庙 黄金 年货 节 期间 购买 三金能 享受 折 优惠 ！ DIGIT 上购 返乡 车票 还 省钱 。 老庙 黄金 ！,
0,海棠 大厦 二十五 周年 庆 ！ 即日起 会员卡 折扣 享受 免费 升级 活动 。 PLACE 原价 XXX 元 房间 折后 只 需 DIGITX 元 ； 商务 PLACEDIGIT 原价 XXX 标间 打折 后 只 需 数字 X ； 垂询 电话 CELLPHONE 小 NAMEPLCE 海棠 国际 酒店 集团 。,
1,你好 ， 京东 金融 客服 。 恭喜 机会 领取 一笔 优惠券 现金 红包 ！ 账户 服务 ， 享受 福利 ~ 下载 一个 名为 小玉 微信 账号 提供 链接 中 软件 操作 即可 领奖 ～ 先 注册 登陆 才能 奖励 ! 提 现时 会 ， 提款 失败 资金 银监会 冻结 . 情况 缴纳 金额 度 50% 解冻 金来 解决问题,贷款、代办信用卡类
1,外公 ， 外孙 ， 日本 玩 ， 不 小心 一个 日本 人 ， 国外 警方 拘留 警察局 ， 不 赔钱 不让 走 ， 多钱 ， 不想 告诉 父母 ， 给你个 银行账号 钱 转过 ， 走 。,冒充领导、熟人类
0,办理 信用卡 ， 车险 ， 平安 银行 金融 业务 ， 这方面 需求 ， 请,
0,今晚 凌晨 淘宝 亲 NAMENAMEDIGIT 大聚惠 周年 庆典 ， 初秋 新品 折上 再 打折 ！ 限量 赠品 等你拿 。 猛 戳 URL 获取 详情 退订 回 T .,
0,【 申通 快递 】 尊敬 客户 ， 包裹 到达 XX 站 派送 中 ！,
0,三月 女人 天 ， 亮丽 伊人 节 ！ 正 养生 祝 全市 女性朋友 节日快乐 ！ x 月 x 号 妇女节 当天 ， 凡至 本店 现金 银行卡 消费 女宾 ， 消费 赠送 香薰 开背 项目,
0,尊敬 用户 ， 感谢您 收到 oo 宇泪 ooCELLPHONE 流量 红包 。 优惠 限 DIGIT 月 日前 领取 。 请 尽快 关注 中国移动 微信 公众 号 PLACEDIGIT 点击 爱 分享 登录 获取 奖励 NAME 。 还 下载 客户端 ， 只 需 设备 上 访问 URL ， 即可 轻松 注册 享受 更 精彩 服务 ！,
0,尊敬 客户 ， 您好 ！ 中国移动 NAME 厅 本月 日 闭店 专场 活动 。 在此期间 充值 送 宽带 全场 购机 加 DIGIT 元 即可 获赠 一部 g 手机 （ 详情请 咨询 CELLPHONE 双流 步行街 营业厅 ） 。 期待 光临 ！,
1,你好 ， 客服 代表 。 购买 快递 运输 过程 中 未能 送达 收货 情况 。 很 抱歉 对此 表示遗憾 不便 深感 歉意 ！ 这是 意外 情况 全力 此事 确保 权益 保障 解决 协助 步骤 ： 请 下载 会 讯通 A 打开 后 一个 会议 我会 发送给 会议 链接 请 填写 个人资料 指示 操作 后 会 返还 支付 费用 稍后 会 提供 登录 信息 接下来 流程 骗取 资金 泄露 个人信息 账户 微信 严密 保护 疑问 地方 随时 团队 努力 确保 妥善解决 方案 谢谢合作 期待 服务,冒充客服服务
0, 广州 聚会 保时捷 ， 路虎 俱乐部 小麦 ， 三月 春季 关爱 月 ： 新 客户 店 赠送 快乐 跑 一支 ， 免费 全 车 检测 ， 车险 现金 优惠 xx%,
1,尊敬 客户 ， 您好 ！ 中通 快递 客服 。 很 遗憾 通知 ， 不可抗力 原因 ， 包裹 丢失 。 尽快 解决 确保您 权益 保障 ， 远程 操作 核实 相关 情况 理赔 。 请 放心 会 指导 过程 确保 信息安全 隐私 保护 会 损失 降到 最低 同意 请求 请 添加 联系方式 乐播 会议 平台 取得联系 谢谢合作 祝您 生活 愉快,冒充客服服务
0,尊敬 用户 ， 您好 ！ 中国移动 春节 不 打烊 。 交费 立享 折扣 优惠 赠送 流量 红包 活动 中 。 搜索 关注 PLACE DIGIT 微信 营业厅 公众 号 参与 活动 。 点击 粉丝 菜单 即可 享受 秒速 办理 业务 服务 体验 。 赶快 ！,
